Team Nexus Services;Gestionnaire d'ordonnances (PSM - rx.amavita.ch / rx.sunstore.ch / rx.coopvitality.ch );https://galenica.atlassian.net/servicedesk/customer/portal/43/group/47/create/109
Team SEARCH Services;Webshop SEARCH;https://galenica.atlassian.net/servicedesk/customer/portal/48/group/52/create/159
TriaPharm DevOps Services;Déploiement de Triapharm;https://galenica.atlassian.net/servicedesk/customer/portal/29/group/33/create/74
TriaPharm DevOps Services;Infrastructure cloud de Triapharm (serveurs de pharmacie / serveurs REF / serveurs de test ou de formation);https://galenica.atlassian.net/servicedesk/customer/portal/29/group/33/create/74
TriaPharm DevOps Services;Pipelines CI/CD de Triapharm;https://galenica.atlassian.net/servicedesk/customer/portal/29/group/33/create/74
TriaPharm DevOps Services;Surveillance des serveurs et des applications de Triapharm dans NewRelic;https://galenica.atlassian.net/servicedesk/customer/portal/29/group/33/create/74
TriaPharm DevOps Services;Outils pour la migration des pharmacies;https://galenica.atlassian.net/servicedesk/customer/portal/29/group/33/create/74
TriaPharm DevOps Services;Outils pour l'archivage des pharmacies.;https://galenica.atlassian.net/servicedesk/customer/portal/29/group/33/create/74
UMB Collab;UMB Backup;https://galenica.atlassian.net/servicedesk/customer/portal/39/group/57/create/251
UMB Collab;UMB Cloud Microsoft Azure;https://galenica.atlassian.net/servicedesk/customer/portal/39/group/57/create/251
UMB Collab;UMB Core-Network;https://galenica.atlassian.net/servicedesk/customer/portal/39/group/57/create/251
UMB Collab;UMB Field Services;https://galenica.atlassian.net/servicedesk/customer/portal/39/group/57/create/251
UMB Collab;UMB Linux OS;https://galenica.atlassian.net/servicedesk/customer/portal/39/group/57/create/251
UMB Collab;UMB Plattform IBM Power;https://galenica.atlassian.net/servicedesk/customer/portal/39/group/57/create/251
UMB Collab;UMB Security;https://galenica.atlassian.net/servicedesk/customer/portal/39/group/57/create/251
UMB Collab;UMB Storage;https://galenica.atlassian.net/servicedesk/customer/portal/39/group/57/create/251
UMB Collab;UMB Virtualization;https://galenica.atlassian.net/servicedesk/customer/portal/39/group/57/create/251
Web Defenders Services;Order Hub;https://galenica.atlassian.net/servicedesk/customer/portal/20/group/29/create/51
Web Defenders Services;User Interaction Microservice;https://galenica.atlassian.net/servicedesk/customer/portal/20/group/29/create/51
Web Defenders Services;Sunclub Loyalty;https://galenica.atlassian.net/servicedesk/customer/portal/20/group/29/create/51
Web Services;CMS Weblication;https://galenica.atlassian.net/servicedesk/customer/portal/4/group/6/create/45
Web Services;Matomo;https://galenica.atlassian.net/servicedesk/customer/portal/4/group/6/create/45
Web Services;Revive Ad-Server;https://galenica.atlassian.net/servicedesk/customer/portal/4/group/6/create/45
Web Services;Change-Deployment;https://galenica.atlassian.net/servicedesk/customer/portal/4/group/6/create/45
Web Services;IT-Shop;https://galenica.atlassian.net/servicedesk/customer/portal/4/group/6/create/45
Web Services;Notenverwaltung;https://galenica.atlassian.net/servicedesk/customer/portal/4/group/6/create/45
Web Services;Games & Campaigns in G-Net;https://galenica.atlassian.net/servicedesk/customer/portal/4/group/6/create/45
Web Services;Autorisations CMS;https://galenica.atlassian.net/servicedesk/customer/portal/4/group/6/create/20
